Latitude (Deg), Longitude (Deg), GPS Altitude (m), N Velocity(m/s), E Velocity(m/s), D Velocity(m/s), Velocity(m/s), Ground Speed(m/s), AccelerometerX(g), AccelerometerY(g), AccelerometerZ(g), GyroX(rad/s), GyroY(rad/s), GyroZ(rad/s), Barometric Alt(m), QuaternionX, QuaternionY, QuaternionZ, QuaternionW, Roll(deg), Pitch(deg), Yaw(deg), MagneticX, MagneticY, MagneticZ, Satellites, Sequence(135 Hz) ,
36.16375479,140.0520324,56.50752258,-0.017455392,-0.007900842,-0.194689661,0.195630208,0.019160219,0.003114459,-0.016151704,-1.008225203,-0.000915775,0.002733713,0.002936175,56.92668915,0.004044187,0.006573805,0.786599338,0.617415547,0.87871175,0.100567304,103.7427969,0.002392948,0.013947036,-0.063362546,6,11328, 
36.16375479,140.0520324,56.50752258,-0.017432962,-0.007836623,-0.19359304,0.19453428,0.019113367,0.002998497,-0.016083825,-1.007530928,-0.000562117,0.003067005,0.002808813,56.9262352,0.004044687,0.006575241,0.786598027,0.617417276,0.878876289,0.100625706,103.7425489,0.00448589,0.012843776,-0.056641437,6,11331, 
36.16375479,140.0520324,56.50752258,-0.017409954,-0.007774708,-0.192497894,0.193439892,0.019067055,0.002692541,-0.015906239,-1.007172942,-0.000700606,0.002988667,0.002661675,56.92577744,0.004045099,0.006577084,0.786596358,0.617419243,0.879071415,0.100721291,103.7422544,0.004601255,0.012383047,-0.05208274,6,11334, 
36.16375479,140.0520324,56.50752258,-0.017403034,-0.007740106,-0.191413984,0.192359268,0.019046649,0.002304583,-0.015693013,-1.006964207,-0.001132067,0.002978914,0.002622432,56.92531204,0.004045154,0.0065783,0.786594689,0.617421448,0.879184641,0.100804712,103.7419382,0.00138396,0.006920427,-0.050138425,6,11337, 
36.16375479,140.0520324,56.61289978,-0.017415937,-0.007740651,-0.191333428,0.192280299,0.019058661,0.001905353,-0.015473623,-1.006926537,-0.001754077,0.003205608,0.002516398,56.92520523,0.004044182,0.006578648,0.786592901,0.617423773,0.879146809,0.100919554,103.741603,-0.002580628,-0.000109006,-0.050313465,6,11340, 
36.16375479,140.0520324,56.61289978,-0.017444836,-0.007751644,-0.191254884,0.192205205,0.019089533,0.00158867,-0.015304864,-1.00709343,-0.002185195,0.00318578,0.002365483,56.92509842,0.004042189,0.006578118,0.786590815,0.617426276,0.878957865,0.101064551,103.7412307,-0.005779684,-0.00219864,-0.051168986,6,11343, 
36.16375479,140.0520324,56.61289978,-0.017479038,-0.007773702,-0.191181719,0.192136402,0.019129747,0.001393588,-0.015155924,-1.007194281,-0.00251397,0.002972168,0.002367084,56.92499161,0.004039837,0.006576662,0.786588728,0.617429018,0.878659809,0.101176566,103.7408365,-0.006840229,-0.004411556,-0.052089442,6,11346, 
36.16375479,140.0520324,56.61289978,-0.017508524,-0.007810724,-0.191114232,0.192073438,0.019171745,0.001313599,-0.015040881,-1.007350922,-0.002475028,0.003146802,0.002551329,56.9248848,0.004037301,0.006574889,0.786586821,0.617431581,0.878320163,0.10128258,103.740471,-0.005767986,-0.007524151,-0.05452536,6,11349, 
36.16375479,140.0520324,56.56330872,-0.017528201,-0.007840768,-0.190598726,0.19156354,0.019201965,0.001333735,-0.01501499,-1.00757432,-0.002045503,0.003614452,0.002847691,56.92460632,0.004034496,0.006574068,0.786585152,0.617433608,0.878047517,0.101479596,103.7401715,-0.003935561,-0.006008774,-0.056393918,6,11352, 
36.16375479,140.0520324,56.56330872,-0.017529715,-0.007845463,-0.190108106,0.191075728,0.019205265,0.001412212,-0.015086529,-1.007520199,-0.001611136,0.004027958,0.003006421,56.92432785,0.004031495,0.006574775,0.78658396,0.617435217,0.877898599,0.101801855,103.7399445,-0.000302419,-0.000939082,-0.054632671,6,11355, 
36.16375479,140.0520324,56.56330872,-0.017522678,-0.007837307,-0.189623743,0.190592843,0.01919551,0.001504499,-0.015153958,-1.007435203,-0.00134227,0.003858064,0.003318294,56.92404556,0.004028799,0.006576357,0.786583126,0.617436349,0.877850317,0.102158028,103.739786,0.001407161,0.001631249,-0.053314939,6,11358, 
36.16375479,140.0520324,56.56330872,-0.017513752,-0.007839619,-0.189147413,0.190118213,0.019188307,0.001594565,-0.015225934,-1.007597327,-0.001314375,0.003367988,0.003411909,56.92376709,0.004026983,0.006577718,0.78658247,0.617437065,0.87784447,0.102418793,103.7396771,0.001785085,-0.000462551,-0.055953071,6,11361, 
36.16375479,140.0520324,56.53025055,-0.01750518,-0.007860478,-0.188390985,0.189365735,0.019189019,0.001694122,-0.015317922,-1.007861972,-0.001423666,0.003388975,0.003110495,56.92337036,0.004025564,0.006578637,0.786581755,0.617438018,0.877826727,0.102612854,103.739542,0.001714155,-0.004171725,-0.060171433,6,11364, 
36.16375479,140.0520324,56.53025055,-0.017512605,-0.007869009,-0.187679052,0.188658526,0.019199287,0.001875496,-0.015335921,-1.008020163,-0.001649861,0.003217542,0.002835007,56.92297363,0.004024027,0.006579112,0.786580622,0.617439568,0.877760594,0.102786619,103.7393235,-0.001484916,-0.001706105,-0.061088335,6,11367, 
36.16375479,140.0520324,56.53025055,-0.017530575,-0.007861095,-0.186994389,0.187978773,0.019212441,0.002063952,-0.015367502,-1.008041143,-0.001953915,0.002802927,0.002740849,56.92257309,0.004022654,0.006578613,0.786579072,0.617441416,0.877618227,0.102877226,103.7390478,-0.003594309,0.001582924,-0.060512342,6,11370, 
36.16375479,140.0520324,56.53025055,-0.017546028,-0.007859718,-0.186328873,0.187318144,0.019225979,0.002185598,-0.015449018,-1.008053184,-0.001887044,0.002695054,0.002771921,56.92216873,0.00402161,0.006577477,0.786577582,0.617443383,0.877441739,0.102893173,103.7387651,-0.00309068,0.000275336,-0.061528541,6,11373, 
36.16375479,140.0520324,56.82365036,-0.017551286,-0.007853366,-0.188418448,0.189397029,0.019228183,0.002204707,-0.015494101,-1.008289337,-0.001564242,0.002773428,0.002869899,56.92276001,0.004020896,0.0065767,0.786576211,0.61744523,0.877320887,0.102904552,103.7385015,-0.001051441,0.001270343,-0.06369821,6,11376, 
36.16375479,140.0520324,56.82365036,-0.017545184,-0.00783076,-0.190453529,0.191420221,0.019213388,0.002201831,-0.015451125,-1.008771658,-0.001443049,0.002567576,0.002786352,56.92336273,0.004020649,0.006576259,0.786574721,0.617446959,0.877263534,0.102897585,103.7382401,0.001220375,0.004521307,-0.067593113,6,11379, 
36.16375479,140.0520324,56.82365036,-0.0175438,-0.007817372,-0.192444637,0.19340071,0.019206671,0.00212078,-0.015342696,-1.009093285,-0.001326985,0.002528805,0.002784789,56.92397308,0.004020825,0.006575862,0.786573291,0.617448866,0.877239903,0.102855787,103.7379666,0.000276715,0.002677541,-0.071119502,6,11382, 
36.16375479,140.0520324,56.82365036,-0.017550075,-0.007818769,-0.194391847,0.195339009,0.019212972,0.001971128,-0.015255355,-1.008975625,-0.00126278,0.003040872,0.002996927,56.92459106,0.004020675,0.006576006,0.78657198,0.617450535,0.877242037,0.102881269,103.7377236,-0.001255095,-0.000279389,-0.070419893,6,11385, 
36.16375479,140.0520324,56.94245529,-0.017562518,-0.007808657,-0.197380751,0.198314342,0.019220228,0.001868539,-0.015164135,-1.008661032,-0.000829148,0.003528917,0.003195747,56.92562103,0.004019929,0.006577407,0.786571026,0.617451787,0.877315379,0.103049106,103.7375447,-0.002488256,0.002022449,-0.066093326,6,11388, 
36.16375479,140.0520324,56.94245529,-0.017577728,-0.007782089,-0.200255305,0.201175855,0.019223356,0.001927382,-0.014979723,-1.008431196,-0.000675014,0.003363981,0.003287079,56.92666245,0.004019319,0.006579633,0.786570132,0.617452741,0.877472804,0.103262636,103.7373972,-0.003041998,0.005313642,-0.062969074,6,11391, 
36.16375539,140.0520322,56.94245529,0.002322155,-0.003593609,-0.203024358,0.203069437,0.004278601,0.001939795,-0.014846206,-1.008490086,-0.00054811,0.003297146,0.003126548,56.92771149,0.004019096,0.006581801,0.786565065,0.617459416,0.877651418,0.103443481,103.7364385,-0.003280416,0.001647305,-0.065031618,6,11394, 
36.16375539,140.0520322,56.94245529,0.002297677,-0.003607437,-0.205716521,0.205760977,0.004277022,0.001791346,-0.014830684,-1.008944035,-0.000439119,0.002993695,0.00318617,56.92877197,0.004019416,0.006583913,0.786559761,0.617466092,0.877863675,0.103571571,103.7354626,-0.004895613,-0.00276557,-0.070343584,6,11397, 
36.16375539,140.0520322,56.40524292,0.002281053,-0.003630524,-0.203354448,0.203399645,0.004287645,0.001591175,-0.014938099,-1.009389162,-0.000593709,0.002665075,0.003191026,56.92806244,0.004020322,0.006585491,0.786554515,0.617472708,0.878069163,0.103609008,103.7344955,-0.003324777,-0.004617348,-0.074794382,6,11400, 
36.16375539,140.0520322,56.40524292,0.002271695,-0.003667111,-0.201090053,0.201136316,0.004313734,0.001425223,-0.01512089,-1.009792089,-0.000693103,0.002416114,0.00297377,56.92734146,0.004021598,0.006586374,0.786549091,0.617479563,0.87823807,0.10356416,103.7334937,-0.001871556,-0.007317424,-0.07925567,6,11403, 
36.16375539,140.0520322,56.40524292,0.002261325,-0.003706727,-0.198921084,0.198968468,0.004342052,0.00133092,-0.015258642,-1.00998807,-0.000588953,0.002231448,0.002752042,56.92660904,0.004023298,0.006586928,0.786543429,0.617486894,0.878407364,0.103458269,103.7324315,-0.002073944,-0.00792326,-0.081033319,6,11406, 
36.16375539,140.0520322,56.40524292,0.002262747,-0.003740608,-0.196831897,0.19688044,0.004371747,0.001315786,-0.015417597,-1.00948596,-0.000450836,0.002079072,0.002598575,56.92586517,0.004025512,0.00658746,0.78653729,0.617494464,0.878611055,0.10330484,103.7313138,0.000284329,-0.006776135,-0.07572905,6,11409, 
36.16375539,140.0520322,56.60876846,0.002281417,-0.003764363,-0.196677804,0.196727054,0.004401737,0.001407881,-0.015635114,-1.008424997,-0.000835169,0.002223074,0.00252302,56.92576599,0.004027543,0.006587744,0.78653121,0.617502391,0.87877922,0.103150697,103.730168,0.003733948,-0.004750915,-0.065144092,6,11412, 
36.16375539,140.0520322,56.60876846,0.002289836,-0.003774409,-0.19647792,0.196527511,0.004414693,0.001593729,-0.01571754,-1.007560372,-0.001095829,0.002655233,0.002578729,56.92567062,0.004028508,0.006587837,0.786525011,0.617510259,0.878854869,0.103079126,103.7290196,0.001683816,-0.002009276,-0.056121923,6,11415, 
36.16375539,140.0520322,56.60876846,0.002281721,-0.003768761,-0.196239904,0.196289352,0.004405657,0.001706943,-0.015614774,-1.007065058,-0.001374558,0.003064728,0.002745481,56.92557526,0.00402823,0.006588046,0.786518991,0.617517948,0.878853066,0.103127594,103.727901,-0.001623064,0.001129512,-0.05017392,6,11418, 
36.16375539,140.0520322,56.60876846,0.002271469,-0.003754484,-0.195978984,0.196028105,0.004388135,0.001763635,-0.015481273,-1.006729603,-0.00162338,0.003181643,0.002883652,56.92547607,0.004027028,0.00658814,0.78651309,0.61752528,0.878775584,0.103250798,103.7268234,-0.002050251,0.002855357,-0.046384543,6,11421, 
36.16375539,140.0520322,56.89699936,0.00225623,-0.003746947,-0.198386341,0.19843455,0.004373807,0.001808212,-0.015354626,-1.006564379,-0.001548089,0.003040462,0.002818583,56.92635727,0.004025717,0.006588045,0.786507487,0.617532611,0.878673163,0.103370305,103.725767,-0.003047705,0.001507491,-0.045263041,6,11424, 
36.16375539,140.0520322,56.89699936,0.002242693,-0.003757311,-0.200710014,0.200757706,0.004375735,0.001719203,-0.0151912,-1.0066998,-0.001256748,0.003063282,0.002658289,56.92724609,0.004024803,0.006588217,0.786501586,0.617540121,0.87862299,0.103473315,103.7246732,-0.002707571,-0.002072793,-0.047710948,6,11427, 
36.16375539,140.0520322,56.89699936,0.00223239,-0.00377314,-0.202970177,0.203017519,0.00438408,0.001628685,-0.015038679,-1.006895065,-0.000840625,0.003174378,0.002488404,56.92814255,0.004024299,0.006589189,0.786495388,0.617547989,0.878673902,0.103596297,103.7235264,-0.002060547,-0.003165841,-0.049874403,6,11430, 
36.16375539,140.0520322,56.89699936,0.002220226,-0.00377841,-0.205167681,0.205214481,0.004382441,0.00169325,-0.014932477,-1.007078886,-0.000495374,0.00301615,0.002565664,56.92904663,0.004024427,0.006590872,0.786489129,0.617555916,0.87883369,0.103712712,103.72237,-0.002432793,-0.001054,-0.051234759,6,11433, 
36.1637554,140.0520322,56.78749466,0.002208686,-0.00378387,-0.206282303,0.206328826,0.004381321,0.001786582,-0.01487195,-1.007133365,-0.000519146,0.002877929,0.00279466,56.92958832,0.004025097,0.00659264,0.786483109,0.617563546,0.879039432,0.103785951,103.7212571,-0.002307907,-0.001091968,-0.052255653,6,11436, 
36.1637554,140.0520322,56.78749466,0.002188699,-0.003791548,-0.207365006,0.207411215,0.004377927,0.001919373,-0.014812811,-1.007224917,-0.000980751,0.002887154,0.002936373,56.93013,0.004025522,0.006593827,0.786477387,0.617570817,0.879175518,0.103839885,103.7201972,-0.003997415,-0.001535542,-0.053622264,6,11439, 
36.1637554,140.0520322,56.78749466,0.002146747,-0.003794059,-0.208418652,0.208464237,0.00435929,0.002044021,-0.014783141,-1.007474422,-0.001377867,0.003076099,0.003026365,56.93067932,0.004025089,0.006594321,0.786471844,0.617577851,0.879188473,0.103921676,103.7191716,-0.008390501,-0.000502247,-0.055695556,6,11442, 
36.1637554,140.0520322,56.78749466,0.002092352,-0.003791675,-0.209447816,0.209492583,0.004330673,0.002027594,-0.014772195,-1.007774472,-0.001392362,0.002951944,0.0031903,56.93122864,0.004024277,0.006594457,0.786466479,0.617584646,0.879142385,0.104012172,103.7181802,-0.010879084,0.000476953,-0.05796244,6,11445, 
36.1637554,140.0520322,56.84844589,0.002057156,-0.003795558,-0.211021364,0.211065521,0.004317192,0.001879993,-0.014886851,-1.007888556,-0.001288879,0.002753349,0.003498773,56.93199158,0.004023854,0.006594429,0.786461592,0.617591023,0.879109025,0.104055374,103.7172598,-0.00703916,-0.000776615,-0.059380554,6,11448, 
36.1637554,140.0520322,56.84844589,0.002051171,-0.003813633,-0.21255134,0.212595445,0.004330254,0.001619094,-0.015135681,-1.007737398,-0.000928084,0.002063319,0.003655216,56.93276215,0.004024665,0.006594167,0.786456943,0.617596865,0.879142104,0.10397023,103.7164037,-0.001196995,-0.003615171,-0.058568019,6,11451, 
36.1637554,140.0520322,56.84844589,0.002075108,-0.003854262,-0.214028075,0.214072834,0.004377375,0.001274297,-0.015466026,-1.007577658,-0.00049523,0.001427589,0.003396027,56.93353653,0.004027392,0.006593661,0.786452234,0.617602825,0.87928867,0.103695373,103.7155312,0.004787415,-0.008125819,-0.057989143,6,11454, 
36.1637554,140.0520322,56.84844589,0.002119601,-0.003914478,-0.215454251,0.215500232,0.004451499,0.001016882,-0.015697099,-1.007362008,-0.000664045,0.001292838,0.003207541,56.93431473,0.004031075,0.00659282,0.786447167,0.617609203,0.879472796,0.103311097,103.7145951,0.008898646,-0.012043085,-0.056784648,6,11457, 
36.1637554,140.0520322,56.99307632,0.002145445,-0.003964449,-0.218173251,0.218219814,0.004507748,0.001008956,-0.015671588,-1.006890297,-0.001165381,0.001229542,0.002911781,56.93558502,0.004034431,0.00659117,0.786441863,0.617616117,0.879560596,0.102899529,103.7135934,0.005168766,-0.009994287,-0.051038761,6,11460, 
36.1637554,140.0520322,56.99307632,0.002137215,-0.00400218,-0.220776305,0.22082292,0.004537084,0.001138832,-0.015522214,-1.00633955,-0.001280757,0.001166688,0.002811931,56.93686676,0.004037431,0.006588815,0.786436021,0.617623329,0.879559817,0.102470717,103.7125267,-0.001645982,-0.007546086,-0.044563312,6,11463, 
36.1637554,140.0520322,56.99307632,0.002129076,-0.004029861,-0.223262429,0.223308945,0.004557712,0.001344883,-0.015498487,-1.006082535,-0.001186556,0.001328231,0.002550929,56.93815613,0.004040313,0.006586518,0.78643012,0.617631018,0.87955575,0.10205687,103.7114129,-0.001627773,-0.005536187,-0.042110462,6,11466, 
36.1637554,140.0520322,56.99307632,0.002135598,-0.004029861,-0.225654319,0.225700404,0.004560763,0.001719922,-0.015599946,-1.006097555,-0.001265081,0.00157604,0.002452778,56.93945694,0.004042802,0.006584552,0.786423802,0.617639005,0.879553649,0.101702386,103.7102431,0.001304418,-1.86E-08,-0.04197504,6,11469, 
36.1637554,140.0520322,56.74720383,0.00214176,-0.004004189,-0.225679353,0.225725034,0.004540998,0.002095963,-0.015722675,-1.006067157,-0.001466358,0.00208718,0.002459146,56.93992996,0.004044327,0.006582896,0.786417544,0.617647111,0.879511318,0.101456761,103.7090677,0.001232371,0.005134393,-0.041225452,6,11472, 
36.1637554,140.0520322,56.74720383,0.002138769,-0.0039603,-0.225695655,0.22574053,0.004500923,0.002336702,-0.015726168,-1.005797625,-0.001527497,0.00244219,0.002102133,56.94039917,0.004044794,0.006581652,0.786410928,0.617655516,0.879431173,0.101336012,103.707841,-0.000598267,0.008777674,-0.037980102,6,11475, 
36.1637554,140.0520322,56.74720383,0.002130523,-0.003908891,-0.225690901,0.225734803,0.004451804,0.002460794,-0.01568092,-1.005573273,-0.001618739,0.002734346,0.001736839,56.94086838,0.0040445,0.006580759,0.786403656,0.617664576,0.879328796,0.101309595,103.7065095,-0.001649186,0.010281827,-0.035589237,6,11478, 
36.1637554,140.0520322,56.74720383,0.002121801,-0.003862267,-0.225669578,0.225712599,0.004406716,0.002493598,-0.015669592,-1.005625963,-0.001673667,0.003055008,0.001808909,56.94133377,0.004043487,0.006580198,0.786396384,0.617674053,0.879205248,0.101371623,103.705141,-0.001744419,0.009324804,-0.036556263,6,11481, 
36.1637554,140.0520322,56.40214157,0.002110999,-0.003818267,-0.222439438,0.222482222,0.004362966,0.002456489,-0.015535923,-1.005828381,-0.00174545,0.003319577,0.001882145,56.94069672,0.004041801,0.006579962,0.786389112,0.617683291,0.87906337,0.101517203,103.7037947,-0.002160415,0.008800037,-0.038540859,6,11484, 
36.1637554,140.0520322,56.40214157,0.002087888,-0.003779247,-0.21931605,0.219358547,0.004317636,0.002426733,-0.01519982,-1.006162643,-0.001524281,0.00352931,0.001904724,56.9400444,0.004039763,0.006580237,0.7863819,0.617692471,0.878942753,0.10173057,103.7024585,-0.004622161,0.00780395,-0.04179766,6,11487, 
36.1637554,140.0520322,56.40214157,0.002055228,-0.003744599,-0.216302827,0.216345,0.004271532,0.002433506,-0.014896643,-1.00659132,-0.001130836,0.003554316,0.001855463,56.93937302,0.004037968,0.006581297,0.786374688,0.61770165,0.87891001,0.101977612,103.7011227,-0.00653185,0.006929461,-0.046123523,6,11490, 
36.1637554,140.0520322,56.40214157,0.002033206,-0.003707825,-0.213402271,0.213444164,0.004228698,0.002519585,-0.014924354,-1.006859541,-0.000828149,0.003297334,0.002107522,56.938694,0.004036938,0.00658286,0.786367595,0.61771065,0.878976846,0.102191111,103.6998112,-0.00440459,0.007354952,-0.049120922,6,11493, 
36.1637554,140.0520322,56.79059219,0.002028835,-0.00367006,-0.214217663,0.214258705,0.004193508,0.002683185,-0.015193966,-1.00703001,-0.000944547,0.003153406,0.002324011,56.93925476,0.004036449,0.006584293,0.78636086,0.617719173,0.879070278,0.102346214,103.6985676,-0.000874177,0.007552981,-0.051677726,6,11496, 
36.1637554,140.0520322,56.79059219,0.002029028,-0.003624304,-0.215017527,0.215057643,0.004153617,0.00291351,-0.01550693,-1.007120848,-0.001370037,0.003349718,0.002448818,56.93981934,0.004035492,0.006585232,0.786354423,0.617727339,0.879086087,0.102508035,103.6973773,3.87E-05,0.009151157,-0.052956164,6,11499, 
36.1637554,140.0520322,56.79059219,0.00201421,-0.003556851,-0.215796337,0.215835046,0.00408757,0.003185238,-0.015690897,-1.007125974,-0.001612341,0.00355325,0.002423618,56.94038391,0.004033626,0.006585822,0.786348164,0.617735505,0.879006008,0.10272699,103.6962,-0.002963766,0.01349058,-0.052156635,6,11502, 
36.1637554,140.0520322,56.79059219,0.001999902,-0.003475447,-0.216544524,0.216581645,0.00400978,0.003288693,-0.015862439,-1.007161379,-0.001464067,0.003506007,0.002240949,56.9409523,0.004031531,0.006586439,0.786341548,0.617743731,0.878912295,0.102968751,103.6949921,-0.002861559,0.016280845,-0.051905613,6,11505, 
36.1637554,140.0520322,56.46619797,0.002005357,-0.003402952,-0.214248747,0.214285153,0.003949878,0.003136184,-0.015961209,-1.007158995,-0.001429883,0.003122495,0.002059565,56.94041824,0.004029995,0.006586904,0.786334753,0.617752373,0.878844405,0.103149685,103.6937336,0.001091018,0.014498986,-0.052382447,6,11508, 
36.1637554,140.0520322,56.46619797,0.002024543,-0.003356566,-0.212025464,0.212061695,0.003919861,0.002829715,-0.016003588,-1.007277846,-0.001611681,0.002677041,0.00204649,56.93987274,0.004029159,0.006586585,0.786327899,0.617761254,0.878755218,0.103212332,103.6924485,0.003837183,0.009277243,-0.054403439,6,11511, 
36.163756,140.052032,56.46619797,0.016604893,-0.011912937,-0.209880248,0.21087285,0.020436256,0.00239479,-0.01597606,-1.007707953,-0.001761881,0.002534042,0.00228237,56.93931961,0.00402877,0.006585459,0.786321402,0.617769539,0.878625065,0.103176921,103.6912415,0.003479734,0.002846852,-0.059126899,6,11514, 
36.163756,140.052032,56.46619797,0.016618963,-0.011914015,-0.207824558,0.208828113,0.020448318,0.001960942,-0.015850646,-1.008307934,-0.001733054,0.002265607,0.002164031,56.93875504,0.00402869,0.006583893,0.786314905,0.617777646,0.878477379,0.103082384,103.6900503,0.002814159,-0.000215463,-0.064287707,6,11517, 
36.163756,140.052032,56.53231812,0.016634369,-0.01193216,-0.20647347,0.207485837,0.020471411,0.00155846,-0.015712796,-1.008761764,-0.001583185,0.002462707,0.001936973,56.9384079,0.004028815,0.006582451,0.786308348,0.617786169,0.878355096,0.10297846,103.6888171,0.003081009,-0.00362901,-0.068357952,6,11520, 
36.163756,140.052032,56.53231812,0.016652748,-0.011957342,-0.205185294,0.206206928,0.020501025,0.001270289,-0.015684061,-1.009134054,-0.001574659,0.002761093,0.001882259,56.93805695,0.004028572,0.006581547,0.786301434,0.617794931,0.878255243,0.102946185,103.6875378,0.003675833,-0.005036335,-0.071403868,6,11523, 
36.163756,140.052032,56.53231812,0.016670763,-0.011973733,-0.203953564,0.204983758,0.02052522,0.0011486,-0.015737176,-1.009353638,-0.001243593,0.002768251,0.00158419,56.93769836,0.004028286,0.006581213,0.786294281,0.61780405,0.87820375,0.102958447,103.6862097,0.003602818,-0.003278166,-0.072359212,6,11526, 
36.163756,140.052032,56.53231812,0.01668722,-0.011988005,-0.202766612,0.203804992,0.020546911,0.001330808,-0.015681714,-1.009138107,-0.000549375,0.002927181,0.001656711,56.93733597,0.004028627,0.006582015,0.78628695,0.617813408,0.878298902,0.10299502,103.6848478,0.003291279,-0.002854306,-0.070623092,6,11529, 
36.163756,140.052032,56.71724319,0.016704846,-0.011981863,-0.203329593,0.204366192,0.020557649,0.001784408,-0.015445483,-1.008579493,-2.92E-05,0.002617904,0.001676511,56.93759918,0.004030052,0.006583894,0.786279678,0.617822647,0.878567867,0.103009908,103.6835008,0.003617167,0.001392368,-0.06521982,6,11532, 
36.163756,140.052032,56.71724319,0.016714433,-0.01196079,-0.203848988,0.204882509,0.02055317,0.002219001,-0.015191969,-1.008318663,3.61E-05,0.002094198,0.001926805,56.93786621,0.00403275,0.006585702,0.786272585,0.617831647,0.878920599,0.102904936,103.6821871,0.001917303,0.004214536,-0.063088566,6,11535, 
36.163756,140.052032,56.71724319,0.016702607,-0.011951359,-0.204341695,0.205371226,0.020538064,0.002441277,-0.014996538,-1.008262157,-0.000306368,0.001838467,0.002352209,56.93812943,0.004036004,0.006586631,0.786266029,0.617839932,0.879233669,0.102686836,103.680975,-0.002365142,0.0018862,-0.063769609,6,11538, 
36.163756,140.052032,56.71724319,0.016667774,-0.011941314,-0.204822227,0.205845948,0.020503894,0.002505884,-0.014882904,-1.008377671,-0.000502802,0.001636203,0.002733528,56.93839645,0.004039297,0.006586672,0.786260068,0.617847443,0.879469602,0.102401411,103.6798743,-0.006966814,0.002009012,-0.064646065,6,11541, 
36.163756,140.052032,56.26576614,0.016625527,-0.011928218,-0.201093227,0.202131582,0.020461929,0.002450919,-0.014818641,-1.008443713,-0.000719432,0.001752293,0.002717183,56.93744659,0.004042359,0.006586238,0.786254406,0.617854595,0.879646289,0.102102856,103.6788268,-0.008449212,0.002618942,-0.06474524,6,11544, 
36.163756,140.052032,56.26576614,0.016581869,-0.01191095,-0.197482467,0.198535019,0.020416393,0.002386864,-0.014794003,-1.008285642,-0.000988312,0.002012884,0.002407584,56.93648148,0.004044671,0.006585618,0.786248624,0.617862105,0.879753129,0.101859046,103.6777389,-0.008731768,0.003453758,-0.062381022,6,11547, 
36.163756,140.052032,56.26576614,0.016531294,-0.011882977,-0.193974108,0.195039594,0.020358999,0.00240234,-0.014889067,-1.007958889,-0.001037953,0.002136633,0.002265243,56.93549728,0.004046353,0.006584983,0.786242366,0.617870033,0.87981398,0.101671418,103.6765801,-0.010114774,0.005594544,-0.058077935,6,11550, 
36.163756,140.052032,56.26576614,0.016494181,-0.01184762,-0.190555051,0.191634161,0.020308228,0.002499563,-0.015119872,-1.007592201,-0.00115981,0.002276359,0.002387142,56.93449783,0.004047642,0.006584382,0.786236107,0.61787796,0.879850028,0.101521574,103.6754216,-0.00742276,0.007071398,-0.0543487,6,11553, 
36.163756,140.052032,57.03440094,0.016480489,-0.011809302,-0.19437328,0.195427833,0.020274766,0.002512378,-0.015430817,-1.007216692,-0.001324799,0.00244869,0.002465885,56.9357872,0.004048402,0.006583737,0.786230028,0.617885709,0.87984483,0.101416056,103.6742921,-0.00273855,0.007663406,-0.050991766,6,11556, 
36.163756,140.052032,57.03440094,0.016476441,-0.011761823,-0.198053628,0.199085543,0.020243853,0.002601417,-0.015699901,-1.0071069,-0.001397898,0.002445025,0.002369155,56.93709183,0.004048812,0.006582988,0.786223948,0.617893457,0.879805302,0.101334794,103.6731628,-0.000809327,0.009496029,-0.049789183,6,11559, 
36.163756,140.052032,57.03440094,0.01648123,-0.011708828,-0.201610506,0.202621627,0.020217012,0.002741102,-0.015943242,-1.007029533,-0.001097806,0.002515196,0.002253735,56.93841171,0.004049327,0.006582512,0.78621757,0.617901385,0.879797962,0.101263636,103.6719964,0.000958011,0.010598928,-0.049336188,6,11562, 
36.163756,140.052032,57.03440094,0.016502557,-0.011650879,-0.205051214,0.206043873,0.020200925,0.002782213,-0.016102722,-1.006999254,-0.000802691,0.002198448,0.002054004,56.93974304,0.004050541,0.006582433,0.786211193,0.617909729,0.879875632,0.101157871,103.6707922,0.004265666,0.011589818,-0.049390618,6,11565, 
36.163756,140.052032,56.61393356,0.016535787,-0.011598311,-0.20447129,0.205466449,0.020197848,0.002769319,-0.016143657,-1.007102728,-0.000883025,0.002126034,0.002138624,56.93965912,0.0040523,0.006582262,0.786204457,0.617918074,0.879983842,0.100996694,103.6695623,0.006645828,0.01051363,-0.051201057,6,11568, 
36.163756,140.052032,56.61393356,0.016561706,-0.01155828,-0.20391655,0.204914234,0.020196137,0.002649289,-0.016114369,-1.007356167,-0.001057623,0.002379739,0.002478951,56.93957138,0.004053687,0.006581978,0.786198199,0.617926061,0.880055414,0.100860652,103.6683985,0.005183756,0.008006278,-0.053945147,6,11571, 
36.163756,140.052032,56.61393356,0.016570432,-0.011516119,-0.20339115,0.204389726,0.020179203,0.002465869,-0.015891986,-1.007398605,-0.001423901,0.002499609,0.002728232,56.93947983,0.004054292,0.006581448,0.786192417,0.617933452,0.880049454,0.100776826,103.6673225,0.001745418,0.008432042,-0.05312831,6,11574, 
36.163756,140.052032,56.61393356,0.016557392,-0.011483913,-0.202876851,0.20387507,0.020150124,0.002283089,-0.015508841,-1.007233381,-0.001575229,0.002416526,0.002886812,56.93938828,0.004054462,0.006580433,0.786186934,0.617940426,0.879969217,0.100697429,103.6663052,-0.00260815,0.006441426,-0.051050775,6,11577, 
